INDEX,BUILDING,LEVEL,TRADE,INT CODE,Discipline,DWG REF,ZONE,GRID X1,GRID X2,GRID Y1,GRID Y2,GT CODE,KEY,ISSUE,OPENING DATE,STATUS,ACTION BY DATE,LAST CHANGE OF STATUS,ACTION / SUBJECT TO,BY NAME,ORG
20438,ICU,L08R,GT,L01,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,18,19,AA,AB,B,MEP,MEP CLASH WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20439,ICU,L08R,GT,L02,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,18,18,AA,AB,B,MEP,MEP CLASH WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20440,ICU,L08R,GT,L03,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,19,19,AA,AB,B,MEP,MEP CLASH WITH STEEL AND SLAB ABOVE,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20441,ICU,L08R,GT,L04,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,19,20,AA,AB,B,MEP,MEP CLASH WITH STEEL AND SLAB ABOVE,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20442,ICU,L08R,GT,L05,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,18,19,AC,AD,B,MEP,MEP CLASH WITH CEILLING,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20443,ICU,L08R,GT,L06,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,18,19,AC,AD,B,MEP,MEP CLASH WITH DOOR,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20444,ICU,L08R,GT,L07,MEP,CCAD-AED-DG_M/E/P/SD-208RL,L,19,20,AA,AB,B,MEP,CORNER ISSUE OF THE PARTITION & MEPCLASH WITH THE DOOR,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
30598,PG,P2,ETA,,CONC/MEP,,D,27,28,AR,AS,,none,Pipe clashing with ramp.,2/9/11,OPEN,,,,,SSJV
30597,PG,P2,ETA,,CONC/MEP,,P,15,16,U,U,,none,Pipe very close to plynth.,2/9/11,OPEN,,,,,SSJV
30596,PG,UG,ETA,,CONC/MEP,,A,9,9,AQ,AQ,,none,Pipe enters in pile cap.,2/9/11,OPEN,,,,,SSJV
20904,SWI,L08R,GT,G01,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,17,AH,AH,B,MEP,MEP CLASH WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20905,SWI,L08R,GT,G02,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,18,AH,AJ,B,MEP,MEP CLASHING WITH STEEL & CONC SLAB ABOVE,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20906,SWI,L08R,GT,G03,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,17,AJ,AJ,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20907,SWI,L08R,GT,G04,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,18,AL,AL,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20908,SWI,L08R,GT,G05,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,18,AK,AK,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20909,SWI,L08R,GT,G06,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,18,AK,AK,B,MEP,MEP CLASHING WITH STEEL & CEILING,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20910,SWI,L08R,GT,G07,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AK,AL,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20911,SWI,L08R,GT,G08,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AL,AL,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20912,SWI,L08R,GT,G09,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,20,20,AH,AH,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20913,SWI,L08R,GT,G10,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,19,20,AH,AJ,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20914,SWI,L08R,GT,G11,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,20,20,AK,AK,B,MEP,MEP CLASHING WITH STEEL,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20915,SWI,L08R,GT,G12,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AK,AL,B,MEP,MEP CLASHING WITH STAIR (STAIR-01),2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20916,SWI,L08R,GT,G13,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AK,AL,B,MEP,MEP CLASHING WITH STAIR (STAIR-01),2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20917,SWI,L08R,GT,G14,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,18,AH,AJ,B,MEP,CORNER ISSUE OF THE PARTITION & DUCT,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20918,SWI,L08R,GT,G15,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,18,AJ,AK,B,MEP,MEP CLASH WITH CEILING & DOOR,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20919,SWI,L08R,GT,G16,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,18,AJ,AK,B,MEP,MEP CLASH WITH CEILING ,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20920,SWI,L08R,GT,G17,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AK,AL,B,MEP,MEP CLASH WITH CEILING ,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20921,SWI,L08R,GT,G18,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AK,AL,B,MEP,MEP CLASH WITH CEILING ,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20922,SWI,L08R,GT,G19,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,18,19,AJ,AK,B,MEP,MEP CLASH WITH CEILING ,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20923,SWI,L08R,GT,G20,MEP,CCAD-AED-DG_M/E/P/SD-208RG,G,17,18,AH,AJ,B,MEP,MEP CLASH WITH CEILING ,2/9/11,OPEN,,,ETA TO CHECK,ATIQUE,ETA
30607,PG,P3,GT,,MEP,,J,8,8,AA,AA,,none,Trays at 2345 mm from finished floors.,2/10/11,OPEN,,,Task force to discuss.,Martin,ETA
30605,PG,P3,GT,,MEP,,K,10,10,AA,AD,,none,Conflict between ceiling and services produces multiple clashes.,2/10/11,OPEN,,,Task force to discuss.     Feb 10 - 2011:  Doddi proposes to lower the ceillings to 2300mm and  requests confirmation about the maximum clearance for ceilings. AEDAS to respond to a recent RFI issued by Pijush. Doddi is also awaiting for response of an RFI issued months ago (Doddi to send # by email). A second alternative is discussed to change the design of the duct (augmenting the velocity) but there are concerns about noise. ,Martin,ETA
30606,PG,P3,GT,,MEP,,K,10,10,AA,AB,,none,Services clash with ceilings in multiple points.,2/10/11,OPEN,,,Task force to discuss.,Martin,ETA
30608,PG,P3,GT,,MEP,,K,10,11,AD,AE,,none,Pipe 2295mm from floor level.,2/10/11,OPEN,,,Task force to discuss.,Martin,ETA
30609,PG,P3,GT,,MEP,,K,10,11,AF,AF,,none,Duct 2375mm from floor level.,2/10/11,OPEN,,,Task force to discuss.,Martin,ETA
30612,GAL,P2,GT,,CONC,,N,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,,auditorium,Equipment relocation proposal - section.,2/16/11,OPEN,,,To discuss internally.,Shomik Phatti,ETA
30613,GAL,P2,GT,,CONC,,P,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,,auditorium,Auditorium's concrete structure appears hollow. Should be full.,2/16/11,OPEN,,,Below the slab of the auditorium openings should be considered (Rosendo). Please see also issue 306024 below.,Rosendo,DDD
30610,PG,GF,GT,,CONC,,T,14,14,L,L,,none,Slab doesn't slope as specified in IFC.,2/16/11,OPEN,,,DDD to revise.,Rosendo,DDD
30611,PG,GF,GT,,CONC,,T,16,21,M,N,,none,Instead of beam folded slab.,2/16/11,OPEN,,,DDD to revise.,Rosendo,DDD
30614,PG,GF,GT,,CONC,,H,28,28,AL,AL,,none,Inconsistency in concrete elements. Lack of support.,2/19/11,OPEN,,,DDD to revise.,Rosendo,DDD
30615,PG,GF,GT,,CONC,,H,29,30,AL,AL,,none,Inconsistency in concrete elements. Lack of support.,2/19/11,OPEN,,,DDD to revise.,Rosendo,DDD
30616,PG,GF,GT,,CONC,,H,25,25,AL,AL,,none,Inconsistency in concrete elements. Missing beam. Discrepancies with IFC. ,2/19/11,OPEN,,,DDD to revise.,Rosendo,DDD
21099,PT,L11,GT,1,ARCH/STEEL,CCAD-AED-DG-_A-211G,G,19,19,AL,AL,B,PART/STL,COLUMN CLASHING WITH PARTITION,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21100,PT,L11,GT,2,ARCH/STEEL,CCAD-AED-DG-_A-211G,G,18,18,AG,AG,B,PART/STL,COLUMN CLASHING WITH PARTITION,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21101,PT,L11,GT,3,ARCH/STEEL,CCAD-AED-DG-_A-211G,G,18,19,AL,AM,B,PART/STL,PARTITION NOT SUPPORTED,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21102,PT,L11,GT,4,ARCH/STEEL,CCAD-AED-DG-_A-211G,G,18,19,AL,AM,B,PART/STL,UNSUPPORTED PARTITION MISPLACED ON TOP OF BEAM ,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21104,PT,L11,GT,5,ARCH/STEEL,CCAD-AED-DG-_A-211L,L,18,18,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STL,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21105,PT,L11,GT,6,ARCH/STEEL,CCAD-AED-DG-_A-211L,L,19,19,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STL,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21106,PT,L11,GT,7,ARCH/STEEL,CCAD-AED-DG-_A-211G/L,L,18,19,AA,AB,B,PART/STL,PARTITION NOT SUPPORTED (STAIR-01),2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21107,PT,L11,GT,8,ARCH,CCAD-AED-DG-_A-211G/L,L,17,20,Z,AM,B,DOOR,DOOR IS HIGHER THAT THE CEILING ,2/19/11,OPEN,,,SSJV TO INVESTIGATE,NOOR,SSJV
21108,PT,L11,GT,9.1,ARCH,CCAD-AED-DG-_A-211G/L,L,18,19,AG,AH,A,MODEL,CEILING MISSING IN MODEL,2/19/11,OPEN,,,SSJV TO INVESTIGATE,GERT,SSJV
21109,PT,L11,GT,9.2,ARCH,CCAD-AED-DG-_A-211G/L,L,18,19,AD,AE,A,MODEL,CEILING MISSING IN MODEL,2/19/11,OPEN,,,SSJV TO INVESTIGATE,GERT,SSJV
21080,PT,L10,GT,L01,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,18,18,Z,AA,B,MEP,MEP CLASH WITH STEEL,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21081,PT,L10,GT,L02,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,18,AA,AB,B,MEP,MEP CLASH WITH STEEL,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21082,PT,L10,GT,L03,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,18,AF,AF,B,MEP,MEP CLASH WITH STEEL,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21083,PT,L10,GT,L04,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,18,AB,AC,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21084,PT,L10,GT,L05,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,17,AB,AC,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21085,PT,L10,GT,L06,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,17,AC,AD,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21086,PT,L10,GT,L07,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,17,AE,AF,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21087,PT,L10,GT,L08,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,17,AF,AG,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21088,PT,L10,GT,L09,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,19,20,AB,AC,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21089,PT,L10,GT,L10,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AB,AC,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21090,PT,L10,GT,L11,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AD,AE,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21091,PT,L10,GT,L12,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AE,AF,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21092,PT,L10,GT,L13,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AE,AF,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21093,PT,L10,GT,L14,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,19,20,AF,AF,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21094,PT,L10,GT,L15,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,19,20,AF,AG,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21095,PT,L10,GT,L16,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AF,AG,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21096,PT,L10,GT,L17,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,20,20,AG,AG,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21097,PT,L10,GT,L18,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,17,18,AD,AE,B,MEP,MEP CLASH WITH PATIENT LIFT,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
21098,PT,L10,GT,L19,MEP,CCAD-AED-DG_M/E/P/SD-210L,L,19,20,AB,AB,B,MEP,CORNER ISSUE OF PARTITION & WALL,2/20/11,OPEN,,,ETA TO CHECK,NAIDU,ETA
30620,GAL,P1,GT,,CONC,,Several,10,11,U,R,,none,Structure of planters unclear in its relation to steel.,2/22/11,OPEN,,,,,SSJV
30624,GAL,P2,GT,,CONC,,P,8,10,R,U,,auditorium,Material of indicated portion is not concrete.,2/22/11,OPEN,,,Please see notes in issue 30613 above.Also the solid areas in the concrete shouldn't look void. New drawing shows the slab to be Full (not hollow). A proposal to relocate equipment in GND is duscussed. A possibility of casting a duct in concrete is discussed with Morad. There is confusinf about the exact detail of the slab. Is it Hollow? Is there a metal extrusion? A round table design workshop with AEDAS/AECOM is proposed to solve the issues. The structure (concrete) should def. be Full. Rosendo to update concrete model according to _S-G934. Feb - 22. Different alternatives are discussed to clarify the issue of services in the section of auditorium. There are concerns voiced by J. Jacobi about the cold air coming from the pipes close to the audience's feet but the speed (less than 2m/s in output according to Phatti) seems low enough to J.J. Jay Jacobi confirms detail I-023401 is correct and concrete model should leave space to a steel encasing for services. Unni points out that a space of 250mm x 200mm is required for the services.  See also Issue 30624.,,SSJV
30625,GAL,P2,GT,,CONC/ARCH,,P,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,A,auditorium,1. Ceiling under the auditorium clashes with concrete structure. 2. Height of finishing on top of seating (currently 151mm) should be revised against IFC levels.,2/22/11,OPEN,,,AREP to revise.,Alice,AREP
30626,GAL,P2,GT,ISSUE_IMAGES/I-626_20110221_GAL_P2_N.jpg,CONC/ARCH,,,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,A,auditorium,Unclear openings for equipments.,2/22/11,OPEN,,,Task force to discuss.     - On Feb 22 it is discussed that since rooms are double height (4700mm) and there's a false ceiling there is enough room for equipment in those areas. ETA to work on that premise and update.,Phatti,ETA
30617,PG,GF,GT,,CONC,,Several,29,30,AS,AG,,none,Face of concrete columns is 1235mm from gridline 30. This issue repeats all over gridline 30. Correct distance varies between 1395mm and 1359mm depending on location.,2/22/11,OPEN,,,,Rosendo,DDD
30618,PG,GF,GT,,CONC,,Several,29,30,AS,AG,,none,Face of concrete columns is 1235mm from gridline 30. This issue repeats all over gridline 30. Correct distance varies between 1395mm and 1359mm depending on location.,2/22/11,OPEN,,,Redundant with issue 617.,Rosendo,DDD
30621,PG,P1,GT,,CONC,,R,30,30,V,V,C,none,Step between slabs.,2/22/11,OPEN,,,To discuss with consultant. Meeting Notes 20110302_ perimeter levels to be consistent up to gridline V. Slab levels to follow one slope from 94.650 to 93.514m level at gridline 29.8 at the perimeter wall. ,Consultant,SSJV
30622,PG,P1,GT,,CONC,,R,30,30,V,V,B,none,400 mm difference difference between two markes points.,2/22/11,OPEN,,,To discuss with consultant. Related to 30621,Consultant,SSJV
30623,PG,P1,GT,,CONC,,V,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,,none,Beam and slab at diff. levels.,2/22/11,CLOSED,,,Redundant with 619,,SSJV
30619,PG,P1,GT,,CONC,,V,26,27,N,P,B,none,Distance between top of beam and slab: 543mm. Height of beam: 550mm.,2/22/11,OPEN,,,See also issue 617. Meeting Notes 20110302_Level of slab in driveway to follow lower level across the ramp end. The slab is to be extended below the beam to allow the postension tendon to reach the end of beam. Slab to extend below the beam. Level to be raised to 93.514 -,Consultant,SSJV
30631,GAL,L03,GT,,STEEL/MEP,,N,GRID LINE X,GRID LINE X,GRID LINE Y,GRID LINE Y,,clearance,Clearance between service and steel doesn't allow for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30627,GAL,L03,GT,,STEEL/MEP,,N,7,8,T,T,,none,Duct height too low: 1952mm,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30628,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30629,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30630,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30632,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30633,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30634,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30635,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30636,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30637,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30638,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30639,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30640,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30641,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30642,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between service and steel doesn't allos for fireproofing (+- 50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30643,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30644,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30645,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30646,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30647,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30648,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30649,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30650,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30651,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30652,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30653,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30654,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30655,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30656,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30657,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30658,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30659,GAL,L03,GT,,STEEL/MEP,,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30660,GAL,L03,GT,,STEEL/MEP,FALSE,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30661,GAL,L03,GT,,STEEL/MEP,FALSE,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30662,GAL,L03,GT,,STEEL/MEP,FALSE,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
30663,GAL,L03,GT,,STEEL/MEP,FALSE,N,,,,,,clearance,Clearance between services and steel doesn't allow for fireproofing (+-50mm).,2/24/11,OPEN,,,ETA to revise.,Frederick,ETA
20924,ICU,L07,GT,15B,CONC,CCAD-AED-DG-_A-207M,M,24,25,AC,AC,B,,PARTITION SHOULD FOLLOW THE EDGE OF SLAB DEPRESSION,2/24/11,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
30664,PG,P1,GT,,ARCH,,B,11,12,AS,AT,A,none,Block walls and door do not land on slab.,2/26/11,OPEN,,,AREP to revise.,Philipp,AREP
30665,PG,P1,GT,,ARCH,,B,11,11,AQ,AR,A,none,Walls do not land on slab.,2/26/11,OPEN,,,AREP to revise.,Philipp,AREP
30666,PG,P1,GT,,CONC,,B,11,11,AQ,AQ,A,none,Missing door opening in concrete model.,2/26/11,OPEN,,,DDD to revise.,Rosendo,DDD
30667,PG,P1,GT,,ARCH,,B,13,14,AQ,AS,A,none,Missing curbs.,2/26/11,OPEN,,,AREP to revise.,Philipp,AREP
30668,PG,P1,GT,,CONC,,B,16,16,AU,AU,A,none,Concrete model doesn't follow IFC.,2/26/11,OPEN,,,DDD to model slab portion of staircase.,Rosendo,DDD
30669,PG,P1,GT,,ARCH,,B,15,16,AQ,AS,A,none,Curb missing. ,2/26/11,OPEN,,,AREP to revise.,Philipp,AREP
30670,PG,P1,GT,,CONC,,C,17.5,17.5,AT,AT,A,none,Level Inconsistency:Level according to IFC: 93.397mLevel in model: 93.37m,2/26/11,OPEN,,,DDD to revise.,Rosendo,DDD
30671,PG,P1,GT,,CONC,,C,18,21,AT,AU,A,none,Slab inside staircase is missing.,2/26/11,OPEN,,,DDD to model slab inside staircase. Please note that the opening is not required because the staircase doesn't go down.,Rosendo,DDD
